panel,dataset,dataset_id,fold,setting,control,model,source_kind,result_layer,readout,posthoc_calibration,matrix_scope,matrix_path,metadata_path,test_gene_idx_path,truth_path,gene_names_path,shape,dtype,compact_prediction_sha256,compact_prediction_bytes,metadata_sha256,test_gene_idx_sha256,source_prediction_relpath,source_prediction_sha256,source_prediction_array_sha256,truth_sha256,reported_SPCC,reported_RMSE,reported_JSD,reported_SSIM,reported_coverage
B,HBC,HBC_shared16112,2,GeneSPT-GC,base,gc_mlp_base,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/base/fold2/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/base/fold2/metadata.json,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/base/fold2/test_gene_idx.npy,ground_truth_protocol_a/HBC_shared16112/fold2/truth.npz,ground_truth/HBC_shared16112/gene_names.txt,"[4784,3222]",float32,056743f9bcfd7de2316ce392012ebeb50d518ab6f8c60a9d3f417d785397f35e,56749954,16dda8855c4e98798a6b71ec34ade5be3fbe82776e3a56af61c15cb77d1c7aae,c3be12018dc6417829a992c180042316326aa1dee1f67df43376122d443c03dc,genespt/benchmark/HBC_shared16112/fold2/protocol_a_genespt_prediction_matrices/gc_mlp_base/fold2/prediction.npz,052849a3f036858d8033e5ec9ac3d74f87acceae51a0a2b13ec1a84c4b343646,077a86716b3ce25a54c81750a15b4673645f75a470c945aefe27f0e3324cf5b1,551e67bd77ed3890fbe8b905a2d4952de8adb65cff66c01e487fa24aa78680a3,0.1015547559356528,1.3673957259995508,0.53770702722102,0.012203588068353834,1.0
B,HBC,HBC_shared16112,2,GeneSPT,correct,predictable_spatial_program_selected_correct,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/correct/fold2/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/correct/fold2/metadata.json,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/correct/fold2/test_gene_idx.npy,ground_truth_protocol_a/HBC_shared16112/fold2/truth.npz,ground_truth/HBC_shared16112/gene_names.txt,"[4784,3222]",float32,f4182bddb6e2cf2171f165b26631dbac1c1a90f3485c3dfe1e342f9cb964b6b5,55885704,7b5868ba57916ac65f74edf2eb81614d513f8ff52ed20fdf98471ca49da8c301,c3be12018dc6417829a992c180042316326aa1dee1f67df43376122d443c03dc,genespt/benchmark/HBC_shared16112/fold2/protocol_a_genespt_prediction_matrices/predictable_spatial_program_selected_correct/fold2/prediction.npz,18be2dbc91a54d3e6964c68801420984ac1143ba354cd569ad89008d9fd3d29a,254e6b78da6ef0c5186798c349172b924cd11fddda25ebe7c0c0f75989f63f84,551e67bd77ed3890fbe8b905a2d4952de8adb65cff66c01e487fa24aa78680a3,0.10663877838505251,1.3645182451535027,0.5379447955538345,0.012764241430946302,1.0
B,HBC,HBC_shared16112,3,GeneSPT-GC,base,gc_mlp_base,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/base/fold3/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/base/fold3/metadata.json,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/base/fold3/test_gene_idx.npy,ground_truth_protocol_a/HBC_shared16112/fold3/truth.npz,ground_truth/HBC_shared16112/gene_names.txt,"[4784,3222]",float32,9f6e45cad2f44cea611c59c669c574ac79589f91a95aadc6ac692ce732e2dc19,56256984,fb6d15bececeab0365ca78b95e5ed6b4d5e4207ad126f4133d9a1b9394f386f8,93256c82c034aaac186c28bd21d97e512d6827d756c1e1e95c1fa85812282c32,genespt/benchmark/HBC_shared16112/fold3/protocol_a_genespt_prediction_matrices/gc_mlp_base/fold3/prediction.npz,ca56bdd16c67dde583abaf78bcc25de670608950f0ac4a5504606674a9475f8f,99d96805fae894d875313caf7fbf0239be47b817141cfd05ce03dd7515ca0187,a1e2f517de9d6cc0b4961e0ff930f876ff3494e55b5133b715315aa900d5e091,0.10176246049112125,1.3685208580479982,0.5299362045308171,0.011311748281949233,1.0
B,HBC,HBC_shared16112,3,GeneSPT,correct,predictable_spatial_program_selected_correct,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/correct/fold3/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/correct/fold3/metadata.json,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/correct/fold3/test_gene_idx.npy,ground_truth_protocol_a/HBC_shared16112/fold3/truth.npz,ground_truth/HBC_shared16112/gene_names.txt,"[4784,3222]",float32,cb42c9381461a368d62f1e15d1ab717c5a6148584f5f295f514229348edf51d5,55710015,e41be9b6bd530050cd08247de7a794e6c274154c3497ccd62105801084dfe7c3,93256c82c034aaac186c28bd21d97e512d6827d756c1e1e95c1fa85812282c32,genespt/benchmark/HBC_shared16112/fold3/protocol_a_genespt_prediction_matrices/predictable_spatial_program_selected_correct/fold3/prediction.npz,fa74b8c9d3a9fa56f12ade080027ca6b06e8ee3624c3de1369101ce3182b23e8,6656b4ac27d427392a651ea0faeaea0a62892640f124716d6a2629cb11bdf5b4,a1e2f517de9d6cc0b4961e0ff930f876ff3494e55b5133b715315aa900d5e091,0.10971396563299748,1.3636932477832435,0.5290660483648385,0.012929282648874508,1.0
B,HBC,HBC_shared16112,4,GeneSPT-GC,base,gc_mlp_base,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/base/fold4/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/base/fold4/metadata.json,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/base/fold4/test_gene_idx.npy,ground_truth_protocol_a/HBC_shared16112/fold4/truth.npz,ground_truth/HBC_shared16112/gene_names.txt,"[4784,3222]",float32,73086627e6c41e2f8d085d86dfcecb2dde339d6644188c5e5b9468a309d8a811,56625615,30871517e26cf7a5abdc8e385dbb81e572e5d05da61ab21a42ce112f5a18547d,e1c31c594a974e5f60b55ac5c075aa29b463436e11c5fb1f9762ce7f9b0f78ae,genespt/benchmark/HBC_shared16112/fold4/protocol_a_genespt_prediction_matrices/gc_mlp_base/fold4/prediction.npz,2d0de64719977e71f8797cd52087262ea71926332efaed375614af9b88347caf,b72f5b083874359c55184f3b986a7cc7a721f365247ff99d142ceb999d97ac90,fa87c520c12c58ef57bc3a94d373378d7c6edb95b82ec73fdcef97398fcbd2f3,0.10189413275013685,1.3673000561494253,0.5350311194939479,0.011767903441000902,1.0
B,HBC,HBC_shared16112,4,GeneSPT,correct,predictable_spatial_program_selected_correct,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/correct/fold4/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/correct/fold4/metadata.json,mechanism_ablation_prediction_matrices/panel_b/HBC_shared16112/correct/fold4/test_gene_idx.npy,ground_truth_protocol_a/HBC_shared16112/fold4/truth.npz,ground_truth/HBC_shared16112/gene_names.txt,"[4784,3222]",float32,ab78a73faa7db3af753b743a20770690122a91e5e004c48a9023d80750002a3f,55938352,ceb776f6934b1fdf7c041a42efcbc38854ad0a7dfa61811d74c7789aa4faf537,e1c31c594a974e5f60b55ac5c075aa29b463436e11c5fb1f9762ce7f9b0f78ae,genespt/benchmark/HBC_shared16112/fold4/protocol_a_genespt_prediction_matrices/predictable_spatial_program_selected_correct/fold4/prediction.npz,bf15b1528c66183cab457c6b9ef96968d01813e689e7d491a1256d8ca16ffad1,fda5b4b8db661d9b8605f1d71f93308dea0ad7984894bfc6bd0cee8007b6e8db,fa87c520c12c58ef57bc3a94d373378d7c6edb95b82ec73fdcef97398fcbd2f3,0.10801270143826563,1.3634088839030696,0.533663386527921,0.012746564741681999,1.0
B,Vis9A,Vis9A_D7_spaim_effective4470,0,GeneSPT-GC,base,gc_mlp_base,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold0/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold0/metadata.json,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold0/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold0/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,cd1093dc5ed13e1d3457a0e98ac1d8ca8ef3bbe665d17fcddbaeb4214b197f4a,3268337,c0a387f16f4223d8a3b9f3daa0718300ab4f67eb82a202beefd4567e5c3a644d,7480af17ae915418113f18506d281e07455a1e057935768e13ca90d158185a03,genespt/benchmark/Vis9A_D7_spaim_effective4470/fold0/protocol_a_genespt_prediction_matrices/gc_mlp_base/fold0/prediction.npz,e563b614331ffa7ed34806b83d4f1ee47e914a45b0c49f2e91bb43f8bb0d033b,f2f1545c06ef1d96ceec0c3d8e300bda87aaa3af58c44f16462599783f5b3db1,52241b098e2ddeab4fbda5f7e06413349476b6619520502e6b6b492cf2c2dcbc,0.18769791894862636,1.3057449916481931,0.4728188221389939,0.035676455680461544,1.0
B,Vis9A,Vis9A_D7_spaim_effective4470,0,GeneSPT,correct,predictable_spatial_program_selected_correct,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold0/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold0/metadata.json,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold0/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold0/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,942460bbb9fc177828c957bd57e0dad6807676a01ff8251e01bd130201725770,3261316,fd2d794cd98dd4e7f6bcbff8230522c45786e5b7b39deb4fe2393c59d83717bc,7480af17ae915418113f18506d281e07455a1e057935768e13ca90d158185a03,genespt/benchmark/Vis9A_D7_spaim_effective4470/fold0/protocol_a_genespt_prediction_matrices/predictable_spatial_program_selected_correct/fold0/prediction.npz,7ba4a0e753dc15f85dee3a47a37d0023ca1d88e086161f5c1e736bdf828ff5ba,b5e5a6aa6b5c2434abcb8d70739d9e16613de5551448ec19aa0d749b5dfc5f66,52241b098e2ddeab4fbda5f7e06413349476b6619520502e6b6b492cf2c2dcbc,0.19077791144324918,1.3034883673431303,0.47270415925513737,0.03476646023533016,1.0
B,Vis9A,Vis9A_D7_spaim_effective4470,1,GeneSPT-GC,base,gc_mlp_base,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold1/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold1/metadata.json,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold1/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold1/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,0e7caa1d3dad9d3d7da4a5b268ca3740912ae2a5362c52309d4740196744b09e,3261916,ef0a99560f5cc177ecee92d276721d4f49f91765289d31c14eafbb42e5bcfbc1,46c82b360e5dd491a62e06fe287cabbbb9ab55a291aff6a677d1cf559ab5e174,genespt/benchmark/Vis9A_D7_spaim_effective4470/fold1/protocol_a_genespt_prediction_matrices/gc_mlp_base/fold1/prediction.npz,4740b758b70223ff89178f358a48aad5a1f726cfcf453d14a66ada9ad1bd4f3f,e56dd364f5fa08e01dfae571fcbe60bee4963c67fbbb7a68dcec39160acac805,54433fb86021e584309c12afc71860af73aa7c39c0bc58f9dc37d566918afce2,0.192562002521587,1.2991916195545858,0.46376284506748316,0.03636482890947727,1.0
B,Vis9A,Vis9A_D7_spaim_effective4470,1,GeneSPT,correct,predictable_spatial_program_selected_correct,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold1/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold1/metadata.json,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold1/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold1/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,4815f490b1f2a3838339e45f76305ff7049fdd01c6159bf7235b6a0ad45f25b7,3240172,e26496ea8ed8a6ee82fb6d744252e7844b85dae9570600e3d0521fdd0747f2b9,46c82b360e5dd491a62e06fe287cabbbb9ab55a291aff6a677d1cf559ab5e174,genespt/benchmark/Vis9A_D7_spaim_effective4470/fold1/protocol_a_genespt_prediction_matrices/predictable_spatial_program_selected_correct/fold1/prediction.npz,a5ade49047137ef766eb7b20ff9890e5a841d980673884bf0b8468ab78f58b41,039af785a0efa1fd5399c66720b325b69930cf9749b4c7957dd49f1749221308,54433fb86021e584309c12afc71860af73aa7c39c0bc58f9dc37d566918afce2,0.19627729093756974,1.2957956601320455,0.46429818603605194,0.037136316751958276,1.0
B,Vis9A,Vis9A_D7_spaim_effective4470,2,GeneSPT-GC,base,gc_mlp_base,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold2/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold2/metadata.json,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold2/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold2/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,071a80cb6bf4783f47ef030638fa4bafde5fb3febbe2dc3681ead3e4e8368e7a,3268617,74ddd6c88f0c862624a0d98d48b2df8cfe0215b1b4c5014ac0440e99882899b7,171131c765a7dd984b0a392ab8c32d322a7a5c01d6a97cc995e2d5c67d30140d,genespt/benchmark/Vis9A_D7_spaim_effective4470/fold2/protocol_a_genespt_prediction_matrices/gc_mlp_base/fold2/prediction.npz,5d2ecfdcf6860d63731e7422f7e894e45c9f9fe31e28f14ec201686882d68c2b,b18996d9cdb8b208e4cee51a3755ffb99dcef901edb601cab1cc816b5b3e4da6,7f9f17c9c7d569e036efb0ea6d20d251f8621bdd38c7b478b790f62291ac1356,0.192601255248822,1.2939627851028468,0.4721168536699091,0.034139789374148244,1.0
B,Vis9A,Vis9A_D7_spaim_effective4470,2,GeneSPT,correct,predictable_spatial_program_selected_correct,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold2/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold2/metadata.json,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold2/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold2/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,fee76960c302471b97a500508a2f46fd326059b4b868ae0b43f7f457187ad12c,3260744,bbcf73f0ed569d1128bf4afc8fa857edf8c98f694679f372cc38bb1cc8c108f2,171131c765a7dd984b0a392ab8c32d322a7a5c01d6a97cc995e2d5c67d30140d,genespt/benchmark/Vis9A_D7_spaim_effective4470/fold2/protocol_a_genespt_prediction_matrices/predictable_spatial_program_selected_correct/fold2/prediction.npz,7ecd0fe583a693800de64976e2746f628bb299d23d3fabcbba8956cacb2a5742,9767038deea6c209a3a5c6233ddc6a0d722d143cf4dab3be6e3678a974ee5a1a,7f9f17c9c7d569e036efb0ea6d20d251f8621bdd38c7b478b790f62291ac1356,0.1965292559636702,1.2915399063291995,0.4704454867062435,0.034281341424301906,1.0
B,Vis9A,Vis9A_D7_spaim_effective4470,3,GeneSPT-GC,base,gc_mlp_base,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold3/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold3/metadata.json,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold3/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold3/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,68f848168ecac766badd072e869435c756117a1c698d7b3fd353e09b287858f5,3256936,e389f7dcc6c46e413d9abb6019932a676dcbad9fe45953f3cf223f88244ca3c2,d55ef121d713cd02df05b594f535b51173615252a8f9a6e67d2b6cd966f3a48f,genespt/benchmark/Vis9A_D7_spaim_effective4470/fold3/protocol_a_genespt_prediction_matrices/gc_mlp_base/fold3/prediction.npz,967f3311a18b64dc40f744ead4ba8dab85b17581b2c90431093d32210d8e353a,6145c69b02c480081e08f67ac0a7b7cf9e8b066c0a3e4c36bc8a5b10f95a6675,909ae020d5db5c19b8bb87ea85b035eabf3222463ca736ec0f1db699da5e87c8,0.19323727156272896,1.2911546693862501,0.4596965076221304,0.04589048094439305,1.0
B,Vis9A,Vis9A_D7_spaim_effective4470,3,GeneSPT,correct,predictable_spatial_program_selected_correct,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold3/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold3/metadata.json,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold3/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold3/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,c098734353ddea5e0074038335f6500d54daa16c5e63cab5343ade83aba24396,3236676,511eeb4e19ebee0bba38b12fae6f39e6dd6c6fe27eb056a8bf3cdb901e7273a9,d55ef121d713cd02df05b594f535b51173615252a8f9a6e67d2b6cd966f3a48f,genespt/benchmark/Vis9A_D7_spaim_effective4470/fold3/protocol_a_genespt_prediction_matrices/predictable_spatial_program_selected_correct/fold3/prediction.npz,73852a33b48dd5611c39eb7ab7944d34d465c527f05846458e02dcd375cc0608,88f9d8dd728a9c45c14d042f2778e841301763c90cf226659340fa1b3b12c380,909ae020d5db5c19b8bb87ea85b035eabf3222463ca736ec0f1db699da5e87c8,0.198624270204295,1.2884779170991385,0.4596949539772821,0.04509603193343689,1.0
B,Vis9A,Vis9A_D7_spaim_effective4470,4,GeneSPT-GC,base,gc_mlp_base,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold4/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold4/metadata.json,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/base/fold4/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold4/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,1114ab16fef8ab27b813aeecd6043a25d29472d04de1fbb86b5a61098f6f913a,3271359,1aa15cf89aae67b88978aaf2ecd353fa66ca37e704fef01e658030516c2927b8,1c103fefb542a56adead736a68e00112100b512663b8d80695177b5aac4244a0,genespt/benchmark/Vis9A_D7_spaim_effective4470/fold4/protocol_a_genespt_prediction_matrices/gc_mlp_base/fold4/prediction.npz,e0d42a64d71d9e8a211a5c5dfdc52bdcf0e663887edd57a27613ab5d27d65e81,68a62507c7c3dd3f174b30052fcf6a936f07d134ac94af8f19f311bde31fbad9,d9dc6d56ebb13f700360ec0162c7605c8d1d7d29130152919c1ac41e706d0990,0.198713419254355,1.2864460640966353,0.4595140536987369,0.04816402252230753,1.0
B,Vis9A,Vis9A_D7_spaim_effective4470,4,GeneSPT,correct,predictable_spatial_program_selected_correct,matched_identity_readout_psp_pair,matched_identity_readout,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold4/prediction.npz,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold4/metadata.json,mechanism_ablation_prediction_matrices/panel_b/Vis9A_D7_spaim_effective4470/correct/fold4/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold4/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,39173a1c52bb1200f03919c267e75ad9924164349a6d97e2a24e1d485237f54d,3259219,881cde19da693bbb85aef6dab16013889c48bcf1627bc13cfc9825676ead6efb,1c103fefb542a56adead736a68e00112100b512663b8d80695177b5aac4244a0,genespt/benchmark/Vis9A_D7_spaim_effective4470/fold4/protocol_a_genespt_prediction_matrices/predictable_spatial_program_selected_correct/fold4/prediction.npz,8344c75aedb979930f2dfb5b795498e61ea25e0f56c52b307f3d0b56591aeb56,bebd5342d713594a82f0b4d0b209fe25a79ea16882b7440a2e752d66c6284dec,d9dc6d56ebb13f700360ec0162c7605c8d1d7d29130152919c1ac41e706d0990,0.2020022786867232,1.2841693672982346,0.4594609496628602,0.045229363860110346,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,0,GC-only,base,gc_mlp_base,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/base/fold0/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/base/fold0/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/base/fold0/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold0/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,cd1093dc5ed13e1d3457a0e98ac1d8ca8ef3bbe665d17fcddbaeb4214b197f4a,3268337,5de07b0f18f12ab3d27c90a5d35d580ec5797413ae7a3b9707ef721a10a09a73,7480af17ae915418113f18506d281e07455a1e057935768e13ca90d158185a03,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold0/protocol_a_genespt_primary_controls_prediction_matrices/gc_mlp_base/fold0/prediction.npz,e563b614331ffa7ed34806b83d4f1ee47e914a45b0c49f2e91bb43f8bb0d033b,f2f1545c06ef1d96ceec0c3d8e300bda87aaa3af58c44f16462599783f5b3db1,52241b098e2ddeab4fbda5f7e06413349476b6619520502e6b6b492cf2c2dcbc,0.1876979189486263,1.3057449916481931,0.4728188221389939,0.0356764556804615,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,0,Correct PSP,correct,predictable_spatial_program_selected_correct,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/correct/fold0/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/correct/fold0/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/correct/fold0/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold0/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,942460bbb9fc177828c957bd57e0dad6807676a01ff8251e01bd130201725770,3261316,1180e96701e2c80e085ce3bb6a07d836ed2a3d4bd34e488949680a985fa9d0f0,7480af17ae915418113f18506d281e07455a1e057935768e13ca90d158185a03,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold0/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_selected_correct/fold0/prediction.npz,7ba4a0e753dc15f85dee3a47a37d0023ca1d88e086161f5c1e736bdf828ff5ba,b5e5a6aa6b5c2434abcb8d70739d9e16613de5551448ec19aa0d749b5dfc5f66,52241b098e2ddeab4fbda5f7e06413349476b6619520502e6b6b492cf2c2dcbc,0.1907779114432491,1.3034883673431303,0.4727041592551373,0.0347664602353301,1.0
C,Vis9A,Vis9A_D7_spaim_effective4470,0,Mean coefficient,mean_coefficient,predictable_spatial_program_mean_coefficient_baseline_control,formal_primary_mechanism_controls,figure3_c_primary_mechanism_controls,identity,none,final_test_genes,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/mean_coefficient/fold0/prediction.npz,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/mean_coefficient/fold0/metadata.json,mechanism_ablation_prediction_matrices/panel_c/Vis9A_D7_spaim_effective4470/mean_coefficient/fold0/test_gene_idx.npy,ground_truth_protocol_a/Vis9A_D7_spaim_effective4470/fold0/truth.npz,ground_truth/Vis9A_D7_spaim_effective4470/gene_names.txt,"[995,894]",float32,fcd0d89b46646f8773d746430706a24803f86dd080a4d8771265203516a9ab4a,3241928,d9b1f42f308b2ad1c552adc31b201ead37f5a1e6fd4ffc4d54b4ca79a7a33b44,7480af17ae915418113f18506d281e07455a1e057935768e13ca90d158185a03,genespt/primary_mechanism_controls/Vis9A_D7_spaim_effective4470/fold0/protocol_a_genespt_primary_controls_prediction_matrices/predictable_spatial_program_mean_coefficient_baseline_control/fold0/prediction.npz,6957a68127657f6e49469f004426837bba8078804bd68a8bc53af6950939d4b2,f07af4bc3e6603ae8405bcab2da92a0e336db6d1284acee3c4426ee6611cfc43,52241b098e2ddeab4fbda5f7e06413349476b6619520502e6b6b492cf2c2dcbc,0.1881049462747089,1.3066523907790544,0.4767174728091395,0.0309189659912746,1.0
